feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Moon|Uranus|trine,0.0831814415907208,0.08915907207953604,0.003989581491353097,0.9329554430144498,-1.4983101615472647,0.13930348258706468,0.1340526851916802,0.9090651220512215,6035,200,déficit
aspect|Moon|Uranus|conjunction,0.04175642087821044,0.044565037282518635,0.002613344077139544,0.9369771332961518,-1.0747212465732376,0.31840796019900497,0.28249954844067665,0.9090651220512215,6035,200,déficit
aspect|Moon|Saturn|trine,0.08351284175642087,0.08892626346313179,0.003352789541107932,0.9391246017105478,-1.6146023006627621,0.10945273631840796,0.10639684690528052,0.9090651220512215,6035,200,déficit
house|Uranus|5,0.08102734051367026,0.08507373653686823,0.0035835768517832765,0.9524366016127153,-1.129150061672147,0.2885572139303483,0.25883453592704037,0.9090651220512215,6035,200,déficit
house|Uranus|10,0.08732394366197183,0.08342170671085335,0.0034417573477281108,1.0467772370642567,1.1337920012560818,0.2885572139303483,0.2568818069998505,0.9090651220512215,6035,200,exceso
house|Jupiter|7,0.08864954432477216,0.08377547638773825,0.003384742375573131,1.058180127970568,1.4400114975393374,0.14925373134328357,0.1498641462125525,0.9090651220512215,6035,200,exceso
house|Jupiter|4,0.07854183927091964,0.08258740679370341,0.003453464219027081,0.951014716651786,-1.1714519873970208,0.1890547263681592,0.24141714603781486,0.9090651220512215,6035,200,déficit
aspect|Mercury|Venus|conjunction,0.13289146644573321,0.12867854183927094,0.0033450988599431383,1.032739915655281,1.2594320176635645,0.21890547263681592,0.20787433083594523,0.9090651220512215,6035,200,exceso
house|Saturn|12,0.0792046396023198,0.08279370339685167,0.0034943393158477884,0.9566505223552018,-1.027107979541221,0.3383084577114428,0.3043696216911737,0.9090651220512215,6035,200,déficit
house|Uranus|2,0.08666114333057166,0.08190223695111844,0.003684035568038257,1.0581047179736187,1.291764504322453,0.15920398009950248,0.19643871131082305,0.9090651220512215,6035,200,exceso
house|Uranus|3,0.07787903893951947,0.08289063794531895,0.0033358080486140433,0.9395396255834644,-1.5023643245544926,0.13930348258706468,0.13300304457173334,0.9090651220512215,6035,200,déficit
aspect|Mercury|Saturn|conjunction,0.051864125932062966,0.04857083678541839,0.0023555642177088896,1.0678038379530919,1.3980893078125263,0.22885572139303484,0.16208625026263251,0.9090651220512215,6035,200,exceso
house|Venus|2,0.08732394366197183,0.0831698425849213,0.003969527220973038,1.0499472037933575,1.0464976924965497,0.30845771144278605,0.295331309735075,0.9090651220512215,6035,200,exceso
house|Mercury|9,0.08666114333057166,0.08290969345484672,0.0033527866604989636,1.0452474218562635,1.118905035003524,0.3283582089552239,0.26318065473819724,0.9090651220512215,6035,200,exceso
house|Mercury|8,0.07903893951946976,0.08317067108533555,0.0036620201515375887,0.9503222528813492,-1.1282656552643424,0.29850746268656714,0.25920774345334874,0.9090651220512215,6035,200,déficit
aspect|Moon|Pluto|square,0.0743993371996686,0.07827009113504559,0.0033192033882820052,0.9505461935811667,-1.1661695541292099,0.26865671641791045,0.24354589954779887,0.9090651220512215,6035,200,déficit
aspect|Mercury|Uranus|trine,0.09014084507042254,0.08613338856669434,0.0028883669294296715,1.0465261679636018,1.38744716361903,0.1890547263681592,0.16530545189501863,0.9090651220512215,6035,200,exceso
aspect|Mercury|Uranus|square,0.07174813587406793,0.07651946975973486,0.003150526957956455,0.9376454920473372,-1.5144558194041895,0.19900497512437812,0.12991027112464576,0.9090651220512215,6035,200,déficit
