feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Venus|Uranus|conjunction,0.04257332071901608,0.03838221381267733,0.005580961036453503,1.1091939857037236,0.7509650898767158,0.5174129353233831,0.45267366577783397,1.0,1057,200,exceso
aspect|Venus|Uranus|square,0.0804162724692526,0.08151371807000926,0.006743617864963007,0.9865366759517202,-0.16273840284730834,0.8855721393034826,0.8707244089272512,1.0,1057,200,déficit
aspect|Venus|Uranus|trine,0.08514664143803216,0.08379375591296108,0.007830016044890038,1.0161454217003516,0.1727819607667332,0.8955223880597015,0.8628228169977282,1.0,1057,200,exceso
aspect|Venus|Uranus|opposition,0.050141911069063384,0.04567644276253554,0.005425387194680171,1.0977630488815229,0.8230690541140422,0.417910447761194,0.4104687255729314,1.0,1057,200,exceso
aspect|Venus|Neptune|conjunction,0.039735099337748346,0.04315988647114473,0.005450531207397599,0.9206488382288475,-0.6283400650469031,0.5870646766169154,0.5297811907234466,1.0,1057,200,déficit
aspect|Venus|Neptune|sextile,0.06622516556291391,0.06591769157994318,0.006839971462113649,1.0046645138141381,0.044952524242801634,1.0,0.9641451508355456,1.0,1057,200,exceso
aspect|Venus|Neptune|square,0.09649952696310313,0.08726111636707656,0.00797372129050136,1.1058708733127347,1.1586071621329121,0.26865671641791045,0.24661634815888667,1.0,1057,200,exceso
aspect|Venus|Neptune|opposition,0.041627246925260174,0.04268684957426677,0.005581001331939215,0.9751773049645396,-0.1898588776430951,0.8955223880597015,0.8494197171768343,1.0,1057,200,déficit
aspect|Venus|Pluto|conjunction,0.046357615894039736,0.04766792809839178,0.00586327805183213,0.9725116602163321,-0.22347775301950806,0.8557213930348259,0.8231636958442423,1.0,1057,200,déficit
aspect|Mercury|Pluto|conjunction,0.04541154210028382,0.051934720908230946,0.005362210558618754,0.8743965752800784,-1.2165092617376485,0.2885572139303483,0.2237909850628906,1.0,1057,200,déficit
aspect|Mercury|Neptune|sextile,0.06338694418164617,0.07045884578997148,0.007233702958102027,0.8996307485733486,-0.977632292794731,0.3880597014925373,0.32825621977991,1.0,1057,200,déficit
aspect|Mercury|Neptune|square,0.09555345316934721,0.08647587511825915,0.007422837881379385,1.1049723756906087,1.2229255435929287,0.21890547263681592,0.2213578197382583,1.0,1057,200,exceso
aspect|Moon|Pluto|trine,0.08420056764427625,0.08962630085146643,0.00821351350502528,0.9394627117749509,-0.6605861430520024,0.5671641791044776,0.508877757932902,1.0,1057,200,déficit
aspect|Moon|Pluto|opposition,0.03878902554399243,0.04459791863765373,0.006641194361107788,0.8697496817988971,-0.8746759660701062,0.47761194029850745,0.3817502407994153,1.0,1057,200,déficit
aspect|Mercury|Venus|conjunction,0.130558183538316,0.1337133396404918,0.008914541084620692,0.9764035801464617,-0.3539336542650603,0.7860696517412935,0.7233886049561666,1.0,1057,200,déficit
aspect|Mercury|Venus|sextile,0.11258278145695365,0.11903973509933788,0.00737563075610656,0.9457579972183578,-0.8754442644838581,0.4079601990049751,0.38133222394379185,1.0,1057,200,déficit
aspect|Mercury|Venus|square,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Mercury|Venus|trine,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Mercury|Venus|opposition,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Mercury|Mars|conjunction,0.08514664143803216,0.08482024597918622,0.006487409531103249,1.003848084323241,0.050312140351409844,1.0,0.9598736494216102,1.0,1057,200,exceso
aspect|Mercury|Mars|sextile,0.09176915799432356,0.08186376537369897,0.008099606110667804,1.120998497630882,1.2229474477256899,0.2885572139303483,0.22134954591140907,1.0,1057,200,exceso
aspect|Mercury|Mars|square,0.08136234626300852,0.07592715231788062,0.007385722381178385,1.0715843249641792,0.7359055302401872,0.47761194029850745,0.46178819147833683,1.0,1057,200,exceso
aspect|Mercury|Mars|trine,0.043519394512771994,0.044626300851466426,0.005351894006064001,0.9751960992156028,-0.20682516085711775,0.9353233830845771,0.8361464054616431,1.0,1057,200,déficit
aspect|Mercury|Mars|opposition,0.010406811731315043,0.012322611163670777,0.0030504618667622015,0.8445297504798458,-0.6280358568747452,0.6965174129353234,0.5299804507886337,1.0,1057,200,déficit
aspect|Mercury|Jupiter|sextile,0.07379375591296121,0.07400662251655611,0.007248920544925904,0.9971236816874425,-0.029365283048095287,0.9651741293532339,0.9765732609710384,1.0,1057,200,déficit
aspect|Jupiter|Saturn|square,0.08703878902554399,0.08852412488174069,0.004057883039545609,0.9832211178796632,-0.3660371286509591,0.9253731343283582,0.7143373705748665,1.0,1057,200,déficit
aspect|Venus|Pluto|sextile,0.059602649006622516,0.06737464522232725,0.0067804920042229,0.8846450888155597,-1.1462289478203536,0.26865671641791045,0.25170043315830437,1.0,1057,200,déficit
aspect|Venus|Pluto|square,0.07757805108798486,0.07318826868495727,0.007335028840309937,1.0599793174767345,0.5984683221561955,0.527363184079602,0.5495274897813316,1.0,1057,200,exceso
aspect|Venus|Pluto|trine,0.08136234626300852,0.0822043519394511,0.007529141092262068,0.9897571642306386,-0.11183289914807557,1.0,0.9109559013893382,1.0,1057,200,déficit
aspect|Venus|Pluto|opposition,0.03784295175023652,0.042904446546830656,0.005544771049643661,0.8820286659316428,-0.9128410805923931,0.4577114427860697,0.36132612903261097,1.0,1057,200,déficit
aspect|Mars|Jupiter|conjunction,0.036896877956480605,0.03813623462630077,0.004387932406969112,0.967501860580503,-0.2824466183325355,0.9054726368159204,0.7776010731881355,1.0,1057,200,déficit
aspect|Mars|Jupiter|sextile,0.0728476821192053,0.07605014191106886,0.006533062628238148,0.957890153635631,-0.4901927279896921,0.7064676616915423,0.6239975261812309,1.0,1057,200,déficit
aspect|Mars|Jupiter|square,0.0946073793755913,0.08867076631977291,0.007753488946599171,1.0669511869831958,0.7656698934770904,0.43781094527363185,0.4438727452142734,1.0,1057,200,exceso
aspect|Mars|Jupiter|trine,0.07663197729422895,0.07917218543046332,0.006371267054979575,0.9679153970245594,-0.39869748266932703,0.7761194029850746,0.690116122947305,1.0,1057,200,déficit
aspect|Mars|Jupiter|opposition,0.06054872280037843,0.05536896877956491,0.005389435661377536,1.0935497650576655,0.9610939523656133,0.3482587064676617,0.3365049302024989,1.0,1057,200,exceso
aspect|Mars|Saturn|sextile,0.07757805108798486,0.07198202459791847,0.006251687236030097,1.0777419990799788,0.8951225931161495,0.47761194029850745,0.3707215577077916,1.0,1057,200,exceso
aspect|Mars|Saturn|square,0.07568590350047304,0.07370387890255423,0.006545388244558349,1.0268917271035258,0.3028123808494645,0.8557213930348259,0.7620328475914087,1.0,1057,200,exceso
aspect|Mars|Saturn|trine,0.06811731315042574,0.07245033112582766,0.006669119732231034,0.9401932619482914,-0.6497136277912329,0.527363184079602,0.5158772194426118,1.0,1057,200,déficit
aspect|Mars|Saturn|opposition,0.04541154210028382,0.04856669820245987,0.005062684302517843,0.9350345767994531,-0.6232180230173309,0.5870646766169154,0.5331412595899685,1.0,1057,200,déficit
aspect|Mars|Uranus|conjunction,0.03878902554399243,0.039049195837275216,0.004242581892749427,0.9933373712901296,-0.06132357603454045,1.0,0.9511015151731319,1.0,1057,200,déficit
aspect|Jupiter|Pluto|square,0.08987701040681173,0.0900236518448438,0.0038899055370827584,0.9983710787662246,-0.037697943210735614,1.0,0.9699285159128048,1.0,1057,200,déficit
aspect|Jupiter|Pluto|trine,0.07379375591296121,0.07343424787133376,0.003243580834543799,1.0048956454522058,0.11083677576298476,0.9950248756218906,0.911745782162508,1.0,1057,200,exceso
aspect|Mars|Uranus|square,0.07190160832544938,0.07394512771996198,0.006346413421247675,0.9723643807574229,-0.321995946193945,0.845771144278607,0.7474557655768356,1.0,1057,200,déficit
aspect|Mars|Uranus|trine,0.0804162724692526,0.0869016083254493,0.006654291366442746,0.9253715094442337,-0.9746095412806707,0.3482587064676617,0.3297539789746698,1.0,1057,200,déficit
aspect|Mars|Uranus|opposition,0.04919583727530748,0.051684011352885625,0.005507788025375296,0.9518579535053981,-0.4517555988202008,0.736318407960199,0.6514450597096565,1.0,1057,200,déficit
aspect|Mars|Neptune|conjunction,0.03784295175023652,0.03605487228003778,0.004266740155572733,1.0495932826029932,0.41907390771461717,0.7164179104477612,0.6751621190752248,1.0,1057,200,exceso
aspect|Mars|Neptune|sextile,0.046357615894039736,0.05041627246925271,0.005832445546064436,0.9194970913867497,-0.6958756053799144,0.4975124378109453,0.48650673573994024,1.0,1057,200,déficit
aspect|Mars|Neptune|square,0.0879848628192999,0.08798486281929987,0.006733312027910487,1.0000000000000002,4.122128233561478e-15,1.0,0.9999999999999967,1.0,1057,200,exceso
aspect|Mars|Neptune|trine,0.09649952696310313,0.09669820245979213,0.007132674924586789,0.9979454065159937,-0.02785427610112407,1.0,0.9777783766644177,1.0,1057,200,déficit
aspect|Mars|Neptune|opposition,0.06149479659413434,0.0564569536423842,0.0053188712994745885,1.0892333472978617,0.9471639128113131,0.3781094527363184,0.3435552610177238,1.0,1057,200,exceso
aspect|Mars|Pluto|conjunction,0.03595080416272469,0.03873226111636698,0.004711447683833749,0.9281875915974619,-0.5903614218589803,0.6268656716417911,0.554948368589554,1.0,1057,200,déficit
aspect|Mars|Pluto|sextile,0.06244087038789026,0.06402081362346258,0.006482910141137321,0.9753214127382895,-0.24370895187128885,0.7860696517412935,0.8074562397957474,1.0,1057,200,déficit
aspect|Mars|Pluto|square,0.09933774834437085,0.09073793755912968,0.007594805628187653,1.094776352830778,1.132327962854442,0.26865671641791045,0.2574965781813929,1.0,1057,200,exceso
aspect|Mars|Pluto|trine,0.09082308420056764,0.0869914853358561,0.006592736224827192,1.04404567699837,0.5811849183776464,0.6965174129353234,0.5611158310756525,1.0,1057,200,exceso
aspect|Mars|Pluto|opposition,0.04919583727530748,0.04719962157048256,0.004745832680157762,1.042293044698335,0.4206249649658019,0.6965174129353234,0.6740289608927521,1.0,1057,200,exceso
aspect|Jupiter|Saturn|conjunction,0.06717123935666983,0.06705298013245023,0.0026300196481462744,1.0017636684303366,0.044965148569498264,1.0,0.9641350882550564,1.0,1057,200,exceso
aspect|Saturn|Pluto|square,0.07095553453169347,0.07304162724692506,0.002656157892589885,0.9714396735962723,-0.7853797852346611,0.5472636815920398,0.43223092929310303,1.0,1057,200,déficit
aspect|Saturn|Pluto|trine,0.0804162724692526,0.07991958372753055,0.0028357441858115045,1.0062148564664126,0.1751528731707217,0.9850746268656716,0.8609595135663866,1.0,1057,200,exceso
aspect|Saturn|Pluto|opposition,0.011352885525070956,0.012431409649952728,0.0010304527266068837,0.9132420091324178,-1.0466507555695255,0.5771144278606966,0.29526068362393076,1.0,1057,200,déficit
aspect|Jupiter|Saturn|opposition,0.052980132450331126,0.05033112582781472,0.002771675657821378,1.0526315789473653,0.9557419227755564,0.4577114427860697,0.33920263660172506,1.0,1057,200,exceso
aspect|Jupiter|Uranus|conjunction,0.06338694418164617,0.06555818353831593,0.002803618204139245,0.9668807273252048,-0.7744418813746287,0.5771144278606966,0.4386695247267509,1.0,1057,200,déficit
aspect|Jupiter|Uranus|sextile,0.06244087038789026,0.060156102175969776,0.004020879341915075,1.03798065581505,0.5682260067103345,0.5771144278606966,0.5698815145060344,1.0,1057,200,exceso
aspect|Jupiter|Uranus|square,0.06338694418164617,0.06541154210028377,0.003677043279021993,0.9690483077813141,-0.5506048651067537,0.6467661691542289,0.5819045730599088,1.0,1057,200,déficit
aspect|Jupiter|Uranus|trine,0.0879848628192999,0.08777199621570468,0.003763363642747863,1.002425222312047,0.056562858071242485,1.0,0.9548934221184758,1.0,1057,200,exceso
aspect|Jupiter|Uranus|opposition,0.04541154210028382,0.04507568590350046,0.0024085674838901566,1.0074509392381155,0.139442302957985,1.0,0.8891006459423948,1.0,1057,200,exceso
aspect|Jupiter|Neptune|conjunction,0.039735099337748346,0.03952696310312193,0.0024988677062405015,1.0052656773575903,0.08329221835418817,1.0,0.9336191876490789,1.0,1057,200,exceso
aspect|Jupiter|Neptune|sextile,0.065279091769158,0.06448438978240298,0.0035467893128391208,1.0123239436619726,0.2240623608169383,0.9651741293532339,0.8227087796082466,1.0,1057,200,exceso
aspect|Jupiter|Neptune|square,0.06149479659413434,0.06491485335856191,0.0036949045188324993,0.947314727100489,-0.9256143824545223,0.44776119402985076,0.3546464162975973,1.0,1057,200,déficit
aspect|Jupiter|Neptune|trine,0.08609271523178808,0.08769157994323543,0.0035148792732367148,0.9817671809256678,-0.4548846737415874,0.736318407960199,0.6491922095350442,1.0,1057,200,déficit
aspect|Jupiter|Pluto|conjunction,0.048249763481551564,0.051433301797540375,0.002620150582382804,0.938103559275266,-1.215021127943591,0.2885572139303483,0.2243580332655873,1.0,1057,200,déficit
aspect|Jupiter|Pluto|sextile,0.050141911069063384,0.04966887417218558,0.0033073507864483684,1.0095238095238064,0.14302592238357023,0.9751243781094527,0.886269708557964,1.0,1057,200,exceso
aspect|Neptune|Pluto|sextile,0.6660359508041628,0.6680936613055803,0.005451255270468799,0.9969200269055144,-0.37747461810582295,0.7164179104477612,0.7058209234996868,1.0,1057,200,déficit
aspect|Neptune|Pluto|square,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Neptune|Pluto|trine,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Neptune|Pluto|opposition,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
house|Sun|1,0.0879848628192999,0.08336802270577094,0.009124620746112486,1.0553790285973685,0.5059761103491288,0.6666666666666666,0.6128734205121402,1.0,1057,200,exceso
aspect|Jupiter|Pluto|opposition,0.03216650898770104,0.032133396404919565,0.0023239440946682967,1.001030472545268,0.0142484420591038,1.0,0.9886317727261674,1.0,1057,200,exceso
aspect|Saturn|Uranus|conjunction,0.041627246925260174,0.04294701986754958,0.0016397385750238035,0.9692697433638088,-0.8048678993053783,0.6268656716417911,0.4208959142619036,1.0,1057,200,déficit
aspect|Saturn|Uranus|sextile,0.07473982970671712,0.075875118259224,0.0022742981320728536,0.9850374064837935,-0.4991819394725267,0.7860696517412935,0.6176512167027175,1.0,1057,200,déficit
aspect|Saturn|Uranus|opposition,0.050141911069063384,0.04948438978240319,0.0024516919187298996,1.0132874486186756,0.26819082839773195,0.9154228855721394,0.788552434367099,1.0,1057,200,exceso
aspect|Saturn|Neptune|conjunction,0.052980132450331126,0.051239356669820414,0.0016135883404835858,1.0339734121122566,1.0788227311985956,0.4577114427860697,0.28066675950921693,1.0,1057,200,exceso
aspect|Saturn|Neptune|square,0.07095553453169347,0.07164143803216633,0.0022662496855099367,0.9904258831297482,-0.3026601635549799,0.9253731343283582,0.7621488595283163,1.0,1057,200,déficit
aspect|Saturn|Neptune|trine,0.08703878902554399,0.0863197729422893,0.002709707473515655,1.00832967996493,0.2653482304943459,0.9154228855721394,0.7907412131008669,1.0,1057,200,exceso
aspect|Saturn|Neptune|opposition,0.04446546830652791,0.04305108798486274,0.0017794396434293736,1.0328535325788393,0.794845909434356,0.5970149253731343,0.42670314181672503,1.0,1057,200,exceso
aspect|Saturn|Pluto|conjunction,0.07852412488174078,0.07918164616840093,0.0021506931541910583,0.9916960391899184,-0.30572528925329756,0.945273631840796,0.7598138166269247,1.0,1057,200,déficit
aspect|Saturn|Pluto|sextile,0.09555345316934721,0.09525543992431439,0.002306849682317334,1.00312856930029,0.12918624361057607,0.9850746268656716,0.8972102810028948,1.0,1057,200,exceso
aspect|Moon|Jupiter|conjunction,0.03784295175023652,0.045085146641438055,0.006375515430140299,0.8393662784597624,-1.1359387284930726,0.27860696517412936,0.25598220832191826,1.0,1057,200,déficit
aspect|Moon|Jupiter|sextile,0.07190160832544938,0.06663197729422889,0.008295807499650669,1.079085616924607,0.6352161656888008,0.6169154228855721,0.5252874413896936,1.0,1057,200,exceso
aspect|Moon|Jupiter|square,0.08514664143803216,0.07833017975402062,0.007816095374202995,1.0870221631741073,0.8721057456014744,0.43781094527363185,0.3831506919977558,1.0,1057,200,exceso
aspect|Moon|Jupiter|trine,0.09176915799432356,0.08771996215704819,0.008490150319090797,1.0461604831751516,0.4769286390807967,0.6169154228855721,0.6334129376519717,1.0,1057,200,exceso
aspect|Moon|Saturn|conjunction,0.03784295175023652,0.04384105960264899,0.006186352661567669,0.863185153215365,-0.9695709540898536,0.3582089552238806,0.33226039683824304,1.0,1057,200,déficit
aspect|Uranus|Neptune|conjunction,0.16367076631977295,0.16491012298959284,0.0012703183957766633,0.9924846537777544,-0.9756267987146305,0.5472636815920398,0.32924943933078044,1.0,1057,200,déficit
aspect|Uranus|Neptune|sextile,0.05203405865657521,0.05150898770104085,0.0016851906610148824,1.0101937735329198,0.31157955457582814,0.945273631840796,0.7553600743354836,1.0,1057,200,exceso
aspect|Uranus|Neptune|square,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Uranus|Neptune|trine,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Uranus|Neptune|opposition,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Uranus|Pluto|conjunction,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Uranus|Pluto|sextile,0.15799432355723747,0.1586944181646165,0.0024110731695069242,0.9955884106355095,-0.2903663879774304,1.0,0.7715359550193788,1.0,1057,200,déficit
aspect|Uranus|Pluto|square,0.17029328287606432,0.17004257332071862,0.0030074585514639138,1.0014743928561516,0.08336259704183323,1.0,0.9335632281944661,1.0,1057,200,exceso
aspect|Uranus|Pluto|trine,0.04068117313150426,0.042142857142857065,0.0019293339368136656,0.9653159726119672,-0.7576106880526895,0.6169154228855721,0.44868407983614583,1.0,1057,200,déficit
aspect|Uranus|Pluto|opposition,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
aspect|Neptune|Pluto|conjunction,0.0,0.0,0.0,,,1.0,1.0,1.0,1057,200,exceso
house|Sun|8,0.07568590350047304,0.08415326395458836,0.00851585259577967,0.899381675098371,-0.9943056621613695,0.3582089552238806,0.3200740799431207,1.0,1057,200,déficit
house|Sun|10,0.08987701040681173,0.0831646168401134,0.008769218814941077,1.0807121324156777,0.7654494326520493,0.44776119402985076,0.4440039668622277,1.0,1057,200,exceso
house|Sun|11,0.07568590350047304,0.08456007568590344,0.008664454276509545,0.8950548221078547,-1.0242043990571263,0.417910447761194,0.3057387413950703,1.0,1057,200,déficit
house|Moon|1,0.0804162724692526,0.08385998107852403,0.007746003546767631,0.9589350180505426,-0.4445787545125088,0.6965174129353234,0.656624203743308,1.0,1057,200,déficit
house|Moon|2,0.08987701040681173,0.08320719016083246,0.00839510328925933,1.0801591813530427,0.7944893607816143,0.47761194029850745,0.4269106002554132,1.0,1057,200,exceso
house|Moon|3,0.07663197729422895,0.08231788079470186,0.008304196104142804,0.9309274796000475,-0.6847024599571194,0.5671641791044776,0.49353169642673744,1.0,1057,200,déficit
house|Moon|4,0.08893093661305582,0.08226111636707648,0.008803083305340074,1.0810810810810831,0.7576686502481845,0.46766169154228854,0.44864937112457426,1.0,1057,200,exceso
aspect|Moon|Venus|conjunction,0.039735099337748346,0.044810785241248874,0.006742108684469224,0.8867307083289337,-0.7528335927293219,0.5074626865671642,0.4515499175036635,1.0,1057,200,déficit
aspect|Moon|Venus|sextile,0.07000946073793755,0.067573320719016,0.008006067361482391,1.0360518025901306,0.30428672517070554,0.8258706467661692,0.7609094577452862,1.0,1057,200,exceso
aspect|Moon|Venus|trine,0.09082308420056764,0.08855723746452225,0.009206247790537761,1.0255862400512792,0.24612054635051694,0.8656716417910447,0.8055889185018128,1.0,1057,200,exceso
aspect|Moon|Venus|opposition,0.043519394512771994,0.04442762535477768,0.006146527727281941,0.9795570698466779,-0.1477632384174264,0.9751243781094527,0.8825296222888113,1.0,1057,200,déficit
aspect|Moon|Mars|sextile,0.06338694418164617,0.06734153263954581,0.007984308976618192,0.9412756392245023,-0.4952950179509006,0.6567164179104478,0.6203918871598243,1.0,1057,200,déficit
aspect|Moon|Mars|square,0.0728476821192053,0.07789025543992416,0.008357171454655442,0.9352605368638425,-0.6033827770650618,0.5970149253731343,0.5462540770474267,1.0,1057,200,déficit
aspect|Moon|Mars|trine,0.09744560075685904,0.08869441816461682,0.008382771734789794,1.0986666666666671,1.0439485732294806,0.31840796019900497,0.2965091834631644,1.0,1057,200,exceso
aspect|Moon|Mars|opposition,0.04257332071901608,0.044526963103122055,0.006259093168848861,0.9561245086582383,-0.31212866327491945,0.8955223880597015,0.7549427437995229,1.0,1057,200,déficit
house|Moon|9,0.08514664143803216,0.08329233680227043,0.008736456139165977,1.0222626079054993,0.2122490637191886,0.8258706467661692,0.831912731282773,1.0,1057,200,exceso
house|Moon|10,0.08514664143803216,0.08313623462630075,0.00841233041343466,1.024182076813657,0.23898333909005173,0.8059701492537313,0.8111185019513936,1.0,1057,200,exceso
house|Moon|11,0.09271523178807947,0.08257805108798477,0.008845707981395957,1.1227587787134115,1.1459999269040908,0.27860696517412936,0.2517951823045243,1.0,1057,200,exceso
house|Moon|12,0.08136234626300852,0.08501892147587498,0.00864788805432283,0.9569910421187353,-0.4228286941155117,0.6965174129353234,0.672420250732799,1.0,1057,200,déficit
house|Mercury|1,0.08325449385052035,0.08339640491958361,0.008229527681670068,0.9982983550765755,-0.01724413290198262,1.0,0.9862418544504219,1.0,1057,200,déficit
house|Mercury|3,0.08136234626300852,0.08164616840113512,0.008167122129737083,0.9965237543453093,-0.03475179305733406,1.0,0.972277660956919,1.0,1057,200,déficit
house|Mercury|4,0.08420056764427625,0.08267265846736031,0.00825404583902635,1.0184814327401746,0.18511033337030353,0.945273631840796,0.8531424968171253,1.0,1057,200,exceso
house|Mercury|5,0.08893093661305582,0.08198675496688727,0.008158548484536253,1.0846988229863854,0.8511540575300341,0.44776119402985076,0.3946837798814349,1.0,1057,200,exceso
house|Mercury|7,0.08514664143803216,0.08333491012298948,0.00911782445621676,1.0217403644207312,0.19870214915219164,0.8756218905472637,0.842495742767771,1.0,1057,200,exceso
house|Mercury|8,0.07568590350047304,0.08434247871333951,0.0076441310390905435,0.8973639932697715,-1.1324472551030975,0.3383084577114428,0.25744644745343953,1.0,1057,200,déficit
house|Sun|3,0.07757805108798486,0.08227057710501409,0.00874726083316996,0.9429622815087408,-0.5364566241394086,0.6169154228855721,0.5916430062255804,1.0,1057,200,déficit
house|Sun|4,0.0879848628192999,0.08228476821192039,0.008566242209001464,1.0692727795343506,0.6654136631100407,0.48756218905472637,0.5057859483109051,1.0,1057,200,exceso
house|Sun|5,0.07663197729422895,0.08217123935666969,0.008722832192950395,0.9325887974209905,-0.6350302218260542,0.6169154228855721,0.525408704509171,1.0,1057,200,déficit
house|Sun|6,0.08325449385052035,0.08307000946073778,0.008828056670435276,1.002220830248849,0.02089750855365429,0.945273631840796,0.9833274140772975,1.0,1057,200,exceso
house|Sun|7,0.07757805108798486,0.08336329233680213,0.008636698664490398,0.9306020541338039,-0.6698440542568845,0.4975124378109453,0.5029572067836672,1.0,1057,200,déficit
house|Mercury|11,0.08420056764427625,0.08419583727530737,0.008073791793869143,1.0000561829316266,0.0005858918696008119,1.0,0.9995325259496906,1.0,1057,200,exceso
house|Mercury|12,0.08136234626300852,0.0845600756859034,0.007908349333740934,0.9621839337659444,-0.40434852937664056,0.6666666666666666,0.6859564437509968,1.0,1057,200,déficit
house|Venus|1,0.07852412488174078,0.08346736045411529,0.008858441046353015,0.940776423916125,-0.5580254523914931,0.6467661691542289,0.5768270040114742,1.0,1057,200,déficit
house|Venus|3,0.08609271523178808,0.0840302743614001,0.008166989956765262,1.0245440216167538,0.2525337831081219,0.8258706467661692,0.8006285049209957,1.0,1057,200,exceso
house|Venus|4,0.08420056764427625,0.08186376537369901,0.008474109837630577,1.02854501329019,0.2757578454081765,0.7860696517412935,0.7827340632037397,1.0,1057,200,exceso
house|Venus|6,0.08325449385052035,0.08330179754020799,0.007976976741726342,0.9994321408290763,-0.005930027279658536,1.0,0.99526855051885,1.0,1057,200,déficit
house|Venus|7,0.0728476821192053,0.08268684957426664,0.008608960669973234,0.88100686498856,-1.1428984092561707,0.2885572139303483,0.2530807731028103,1.0,1057,200,déficit
house|Venus|8,0.09366130558183539,0.08394985808893082,0.00925428431121626,1.1156815236377995,1.049400166054356,0.39800995024875624,0.2939939818237995,1.0,1057,200,exceso
house|Venus|9,0.08893093661305582,0.08417218543046348,0.00837373137655394,1.056535910981231,0.5682951803202834,0.6169154228855721,0.5698345511317716,1.0,1057,200,exceso
house|Venus|10,0.07663197729422895,0.08409176915799421,0.008643986423857681,0.911289868931767,-0.8630036534041742,0.42786069651741293,0.38813545825988743,1.0,1057,200,déficit
house|Venus|11,0.08420056764427625,0.08441343424787123,0.008351964165442902,0.9974782852339602,-0.025487011124370323,1.0,0.9796665087444418,1.0,1057,200,déficit
house|Venus|12,0.08514664143803216,0.08280037842951737,0.008683847124267728,1.028336380255943,0.27018704670168153,0.835820895522388,0.7870163574742437,1.0,1057,200,exceso
house|Mars|1,0.09271523178807947,0.08226584673604526,0.008767013050551407,1.127019722845152,1.1918979693291314,0.27860696517412936,0.23330125452947353,1.0,1057,200,exceso
house|Moon|6,0.08609271523178808,0.08364711447492891,0.008853788944919077,1.029237120398124,0.2762208103303187,0.7960199004975125,0.7823784744511826,1.0,1057,200,exceso
house|Moon|7,0.09082308420056764,0.08272942289498567,0.008720408388202542,1.0978329235519488,0.9281287005470452,0.3880597014925373,0.3533408135448637,1.0,1057,200,exceso
house|Moon|8,0.07852412488174078,0.08436613055818341,0.008478634734175964,0.9307541351275596,-0.6890266958776374,0.5671641791044776,0.4908064680826242,1.0,1057,200,déficit
house|Saturn|9,0.08987701040681173,0.08336329233680212,0.009320003866056128,1.0781365261306266,0.6988964987163647,0.48756218905472637,0.48461671577275556,1.0,1057,200,exceso
house|Mars|3,0.08136234626300852,0.08382686849574256,0.008493189290044063,0.9705998532814188,-0.29017629874598627,0.8258706467661692,0.7716813673724453,1.0,1057,200,déficit
house|Mars|4,0.07947019867549669,0.08324030274361385,0.008780433981648546,0.9547081888958363,-0.4293755953289812,0.736318407960199,0.6676499110850151,1.0,1057,200,déficit
house|Mars|5,0.07947019867549669,0.08435193945127713,0.00884523127900561,0.9421265141318985,-0.5519065157026901,0.5671641791044776,0.5810124040323846,1.0,1057,200,déficit
house|Mars|6,0.08136234626300852,0.08359035004730357,0.009059488356305627,0.9733461603757583,-0.2459304208657994,0.845771144278607,0.8057360944322234,1.0,1057,200,déficit
house|Mars|9,0.07663197729422895,0.0828855250709554,0.008498426479981048,0.9245519917817616,-0.7358477232764613,0.4975124378109453,0.46182337439668064,1.0,1057,200,déficit
house|Mars|10,0.08987701040681173,0.0841154210028381,0.00835613806117492,1.0684962321448672,0.6895038547464495,0.5671641791044776,0.4905062482966776,1.0,1057,200,exceso
house|Jupiter|1,0.08420056764427625,0.08377956480605475,0.008203223023333964,1.0050251256281422,0.05132163748613912,0.9751243781094527,0.9590692266017078,1.0,1057,200,exceso
house|Jupiter|2,0.07473982970671712,0.08318353831598857,0.008184142179369134,0.8984930338356563,-1.031715777196129,0.29850746268656714,0.3022052842058408,1.0,1057,200,déficit
house|Jupiter|3,0.08609271523178808,0.0817880794701985,0.00789992185577773,1.0526315789473706,0.5448959926662196,0.6467661691542289,0.5858250525444418,1.0,1057,200,exceso
house|Jupiter|4,0.08136234626300852,0.08166508987701021,0.008505288043937709,0.9962928637627457,-0.035594751457885855,1.0,0.9716054934013322,1.0,1057,200,déficit
aspect|Moon|Mercury|sextile,0.07000946073793755,0.0670198675496688,0.007481588733155506,1.044607566346698,0.39959336110257443,0.7164179104477612,0.6894560470581848,1.0,1057,200,exceso
